




============================================================================
============================================================================
O que irá executar a seguir: executar_algoritmos
============================================================================
============================================================================













============================================================================
Função: Beale
============================================================================
parameter;GEOreal1_P;AGEOreal1_P;
30377;1,5;1,3175480799391197;
30378;1,5;1,0911644735129156;
30379;1,5;0,8147050169452524;
30380;1,5;0,7799809512261529;
30381;1,5;0,6912357423862999;
30382;1,5;0,9201497435596928;
30383;1,5;1,0132230737256527;
30384;1,5;0,9998422642213255;
30385;1,5;1,1264021898309386;
30386;1,5;0,9230693959725506;
30387;1,5;1,0712326017;
30388;1,5;0,966684358807496;
30389;1,5;1,0522116698972626;
30390;1,5;0,9854032740834852;
30391;1,5;1,1131888725733683;
30392;1,5;1,1856285357368939;
30393;1,5;1,1177495324783442;
30394;1,5;1,2985964117137916;
30395;1,5;0,9795184687279013;
30396;1,5;1,0219949515440292;
30397;1,5;1,2409250474207931;
30398;1,5;1,426722214410319;
30399;1,5;1,3874580469545883;
30400;1,5;1,107163633833963;
30401;1,5;1,1616641607095302;
30402;1,5;1,2345673293320225;
30403;1,5;0,9806539245110794;
30404;1,5;0,9431755433108402;
30405;1,5;0,8734099745448618;
30406;1,5;0,8117278457095464;
30407;1,5;0,7327800409069067;
30408;1,5;0,9012538910264702;
30409;1,5;1,0172926921601742;
30410;1,5;1,2366748716380227;
30411;1,5;1,34841367779211;
30412;1,5;1,3757407389803127;
30413;1,5;1,5057265433400604;
30414;1,5;1,7311626021775597;
30415;1,5;1,536530638110495;
30416;1,5;1,559375250480687;
30417;1,5;1,3598305915363498;
30418;1,5;1,3285706806139015;
30419;1,5;1,30483458374124;
30420;1,5;1,30861417861754;
30421;1,5;1,2934100127345345;
30422;1,5;1,444127614528715;
30423;1,5;1,327045899911783;
30424;1,5;1,231132666563184;
30425;1,5;0,9242385667121454;
30426;1,5;0,9640774561814506;
30427;1,5;0,7975367190892058;
30428;1,5;0,8578685988863822;
30429;1,5;0,9594490093770998;
30430;1,5;1,0807542015823752;
30431;1,5;1,1899320569196215;
30432;1,5;0,8896336079941656;
30433;1,5;1,032270550611972;
30434;1,5;0,8756205941661374;
30435;1,5;0,9744619938004189;
30436;1,5;1,105090807305156;
30437;1,5;1,1235244273686973;
30438;1,5;1,3774307043520333;
30439;1,5;1,1706961359778654;
30440;1,5;1,0738327187098085;
30441;1,5;1,0416730115548003;
30442;1,5;0,8367947214231916;
30443;1,5;0,8836594559338647;
30444;1,5;1,1564034674290165;
30445;1,5;1,1928593057169044;
30446;1,5;1,2682602885781846;
30447;1,5;1,2885365845370071;
30448;1,5;1,1657204673933887;
30449;1,5;1,045956660968213;
30450;1,5;1,4387570982921996;
30451;1,5;1,1394452678365434;
30452;1,5;1,1612019521259838;
30453;1,5;1,2531866168149652;
30454;1,5;1,0746653513732347;
30455;1,5;1,1249398670759614;
30456;1,5;1,345437069193052;
30457;1,5;1,2359680577934862;
30458;1,5;1,2476793732548714;
30459;1,5;1,2803774032710515;
30460;1,5;1,28905104272571;
30461;1,5;1,0362158344332388;
30462;1,5;1,0714968416220383;
30463;1,5;1,3178897713734996;
30464;1,5;0,9187568318625848;
30465;1,5;0,8165077072841328;
30466;1,5;0,831595698169907;
30467;1,5;0,7376880218599126;
30468;1,5;1,00857127279917;
30469;1,5;1,1097586841745943;
30470;1,5;1,2228643392280056;
30471;1,5;1,5327203317549427;
30472;1,5;1,3576162160553662;
30473;1,5;1,2169694573351697;
30474;1,5;1,20723169046449;
30475;1,5;1,2033109916073466;
30476;1,5;1,0791109071969591;
30477;1,5;1,2650441417799279;
30478;1,5;1,4606959250316502;
30479;1,5;1,3616611940072423;
30480;1,5;1,2382229881783295;
30481;1,5;1,1385143229939154;
30482;1,5;1,2901091430354579;
30483;1,5;1,065387928413488;
30484;1,5;1,0339438660994353;
30485;1,5;1,213716853723085;
30486;1,5;1,259767456172736;
30487;1,5;1,3816552104184836;
30488;1,5;1,2767287648307009;
30489;1,5;1,373187870122248;
30490;1,5;1,028972158686639;
30491;1,5;1,1246371081607964;
30492;1,5;1,3232738203773038;
30493;1,5;1,3216241021212554;
30494;1,5;1,361626286424265;
30495;1,5;1,5440716889584136;
30496;1,5;1,3169615649035562;
30497;1,5;1,1738830736646848;
30498;1,5;1,155998696286184;
30499;1,5;1,0908913925528636;
30500;1,5;1,0636582299564503;
30501;1,5;0,8076842768921509;
30502;1,5;0,8116176000871812;
30503;1,5;0,866799944106786;
30504;1,5;1,0389521779544877;
30505;1,5;1,1421940167464286;
30506;1,5;1,1629508006209346;
30507;1,5;0,9925119751227574;
30508;1,5;0,9095244315046168;
30509;1,5;0,9199793618972224;
30510;1,5;0,9948650742208751;
30511;1,5;1,0797388539611577;
30512;1,5;1,0677507043157992;
30513;1,5;1,059268497872776;
30514;1,5;0,9924879781005802;
30515;1,5;1,171394234906624;
30516;1,5;1,1836569370904977;
30517;1,5;1,0850437065353395;
30518;1,5;1,0336030082416978;
30519;1,5;1,045925058239732;
30520;1,5;1,132395832133516;
30521;1,5;1,1083919876275081;
30522;1,5;1,1361320893374092;
30523;1,5;1,1334932364224066;
30524;1,5;1,1308293364692288;
30525;1,5;1,172403088687841;
30526;1,5;1,2120015328682532;
30527;1,5;1,2083270763157041;
30528;1,5;1,1242474757037728;
30529;1,5;1,1602380798325456;
30530;1,5;0,9089432144763516;
30531;1,5;0,9169377986615487;
30532;1,5;1,0262353645775841;
30533;1,5;1,0354395760968458;
30534;1,5;1,2049233340912717;
30535;1,5;1,285718473803353;
30536;1,5;1,525092914464115;
30537;1,5;1,6210530974524835;
30538;1,5;1,603468308796272;
30539;1,5;1,7183948218248852;
30540;1,5;1,7294629130073693;
30541;1,5;1,538732844314751;
30542;1,5;1,5936335600649196;
30543;1,5;1,398533019645698;
30544;1,5;1,2873461619279412;
30545;1,5;1,2775646651941586;
30546;1,5;1,012465310766678;
30547;1,5;1,1586413465723466;
30548;1,5;1,2194029806042959;
30549;1,5;1,063069455483128;
30550;1,5;0,9715999586328172;
30551;1,5;1,1495211101171092;
30552;1,5;1,5465591532579246;
30553;1,5;1,3351160779716504;
30554;1,5;1,1747554952501313;
30555;1,5;1,1322020181871293;
30556;1,5;1,2157588596964382;
30557;1,5;1,3427260725464432;
30558;1,5;1,5492917328652098;
30559;1,5;1,3914707173796095;
30560;1,5;1,184843062592328;
30561;1,5;1,221103214384273;
30562;1,5;1,0996539513881975;
30563;1,5;1,1355451335512674;
30564;1,5;1,3273253563024667;
30565;1,5;1,1549562571934822;
30566;1,5;1,0853008661758683;
30567;1,5;0,9472590121422336;
30568;1,5;0,8390209484554849;
30569;1,5;0,9843298207070796;
30570;1,5;0,9197471473001024;
30571;1,5;0,996421565974453;
30572;1,5;0,8134640744444824;
30573;1,5;0,8090384265519581;
30574;1,5;1,0448492235973552;
30575;1,5;0,9860200362418362;
30576;1,5;1,0977941885632205;
30577;1,5;1,1482292468106594;
30578;1,5;1,1941825161005122;
30579;1,5;1,2921980008836402;
30580;1,5;1,0715316168920954;
30581;1,5;1,1925469554869097;
30582;1,5;1,178596558950963;
30583;1,5;1,3304818830025023;
30584;1,5;1,253749481984949;
30585;1,5;1,070944452284087;
30586;1,5;1,2491937498521717;
30587;1,5;1,3521952310674017;
30588;1,5;1,227542759452295;
30589;1,5;1,148377708999937;
30590;1,5;1,284130589688354;
30591;1,5;1,2423902140607865;
30592;1,5;0,9863925724079364;
30593;1,5;1,0236568867744196;
30594;1,5;1,1327370349145847;
30595;1,5;1,2698106965958236;
30596;1,5;1,1331846289351672;
30597;1,5;1,313066797574957;
30598;1,5;1,0110775175602351;
30599;1,5;1,1082175971049357;
30600;1,5;1,0440730045540154;
30601;1,5;1,1118014493065056;
30602;1,5;1,3770895623387855;
30603;1,5;1,2427294117753707;
30604;1,5;1,0404422035490253;
30605;1,5;0,8335986570236003;
30606;1,5;0,9239771627733445;
30607;1,5;0,9023390409238587;
30608;1,5;0,9559759965090457;
30609;1,5;1,0418895291219445;
30610;1,5;1,2465726411489604;
30611;1,5;1,3234546395265905;
30612;1,5;1,2942547767936299;
30613;1,5;1,297460004103479;
30614;1,5;1,27136738180464;
30615;1,5;1,0970878263509343;
30616;1,5;1,183259525474345;
30617;1,5;1,1414101659270333;
30618;1,5;1,0597160571203745;
30619;1,5;1,0618454023451689;
30620;1,5;1,0742173606841707;
30621;1,5;1,1553813243539142;
30622;1,5;1,1040188884336783;
30623;1,5;1,198476618034761;
30624;1,5;1,2501994409093582;
30625;1,5;1,2542909676114353;
30626;1,5;1,2131943334696775;
30627;1,5;1,2675177281686525;
30628;1,5;1,3502074907554549;
30629;1,5;1,2670134541993174;
30630;1,5;1,159879083570005;
30631;1,5;1,0495060332269877;
30632;1,5;1,1962860286064627;
30633;1,5;0,8883963223539925;
30634;1,5;0,8706773433606908;
30635;1,5;0,9527297010058642;
30636;1,5;0,9669873526295264;
30637;1,5;1,1770935521978614;
30638;1,5;0,9968685075652449;
30639;1,5;1,0732156662449825;
30640;1,5;1,3066373870454249;
30641;1,5;1,053114720020621;
30642;1,5;1,0899958103630665;
30643;1,5;1,1914166123112442;
30644;1,5;1,0242399744873407;
30645;1,5;1,0614884019149846;
30646;1,5;1,2536697378074269;
30647;1,5;1,1466677453702447;
30648;1,5;1,1730331215375729;
30649;1,5;1,0175423213108334;
30650;1,5;0,869015064145563;
30651;1,5;0,8045139502503589;
30652;1,5;0,8072713993824404;
30653;1,5;0,7288009346493161;
30654;1,5;0,8642377068762639;
30655;1,5;0,8949034510940403;
30656;1,5;1,1163634465480665;
30657;1,5;1,1978101615415053;
30658;1,5;1,2676170184841924;
30659;1,5;1,3890782108009507;
30660;1,5;1,5571216555318315;
30661;1,5;1,3875467534826162;
30662;1,5;1,3832512882418873;
30663;1,5;1,4376042899238983;
30664;1,5;1,5632727164874705;
30665;1,5;1,003980223808451;
30666;1,5;1,019907482469233;
30667;1,5;1,0967293786361088;
30668;1,5;1,0862815768391187;
30669;1,5;1,2549283608241382;
30670;1,5;1,3193997063435947;
30671;1,5;1,103505803016028;
30672;1,5;1,3727837461235457;
30673;1,5;1,2924307962559876;
30674;1,5;1,1818730460322473;
30675;1,5;0,8666556998094238;
30676;1,5;0,9822591696612285;
30677;1,5;1,240647959441595;
30678;1,5;1,0943062010155857;
30679;1,5;1,3017936083631954;
30680;1,5;1,3885668875689245;
30681;1,5;1,3654587677495955;
30682;1,5;1,3794911411446067;
30683;1,5;1,3011893762589544;
30684;1,5;1,2457988014651882;
30685;1,5;0,941410299098268;
30686;1,5;1,1349780742128754;
30687;1,5;1,195949802659875;
30688;1,5;1,1041339677649384;
30689;1,5;1,0681567954733306;
30690;1,5;0,978533994310137;
30691;1,5;1,0418201951018136;
30692;1,5;1,0964065667944647;
30693;1,5;1,297838132501407;
30694;1,5;1,3424504602736336;
30695;1,5;1,2481242597797366;
30696;1,5;1,288533213143656;
30697;1,5;1,5062869102105843;
30698;1,5;1,4353075382593647;
30699;1,5;1,3996195208912847;
30700;1,5;1,2448948776693376;
30701;1,5;1,4747255526485532;
30702;1,5;1,475207501923659;
30703;1,5;1,521315212412787;
30704;1,5;1,344975981028572;
30705;1,5;1,2670223331068;
30706;1,5;1,033130452933309;
30707;1,5;1,084530167609105;
30708;1,5;0,6829421810946263;
30709;1,5;0,8363863625220079;
30710;1,5;1,0233358004487327;
30711;1,5;1,3011625501468862;
30712;1,5;1,3934471019083596;
30713;1,5;1,2723802833819469;
30714;1,5;1,5154611899362507;
30715;1,5;1,4856784455396033;
30716;1,5;1,439518706970658;
30717;1,5;1,2949274957439973;
30718;1,5;1,0693342022213816;
30719;1,5;1,2375001419062488;
30720;1,5;1,2378791314540742;
30721;1,5;1,3393568713209654;
30722;1,5;1,333837328988647;
30723;1,5;1,2112704962226286;
30724;1,5;1,1169101915073212;
30725;1,5;1,1966446216103939;
30726;1,5;1,1200498989703072;
30727;1,5;1,2897833032148662;
30728;1,5;1,3188673883119542;
30729;1,5;1,447645148837658;
30730;1,5;1,5923810711639974;
30731;1,5;1,6681679333077601;
30732;1,5;1,6355750367341304;
30733;1,5;1,3810836624694227;
30734;1,5;1,4716866922402547;
30735;1,5;1,41584567204767;
30736;1,5;1,438566502088674;
30737;1,5;1,38778969280195;
30738;1,5;1,2514989733026938;
30739;1,5;1,1035414527373462;
30740;1,5;1,2016968528668746;
30741;1,5;1,2587045590837171;
30742;1,5;0,9797543752386682;
30743;1,5;0,8469837184717284;
30744;1,5;0,9803272638370121;
30745;1,5;1,0758428465809062;
30746;1,5;1,1685459198887274;
30747;1,5;1,2460973520460585;
30748;1,5;1,4145273370037914;
30749;1,5;1,532594360742409;
30750;1,5;1,5496182202110933;
30751;1,5;1,1248082559302615;
30752;1,5;1,3341090020618303;
30753;1,5;1,6550353871730026;
30754;1,5;1,4658076367066124;
30755;1,5;1,0768917965034297;
30756;1,5;1,1994899759753774;
30757;1,5;1,1996977744960604;
30758;1,5;1,0495936153848946;
30759;1,5;1,213511683500511;
30760;1,5;1,300318575315498;
30761;1,5;1,2220238129957843;
30762;1,5;1,0494028712002597;
30763;1,5;0,9994838470929553;
30764;1,5;0,9866204335866119;
30765;1,5;1,086721470386539;
30766;1,5;1,0698859938683178;
30767;1,5;1,219565170988846;
30768;1,5;1,1816537177640212;
30769;1,5;1,4241732683395965;
30770;1,5;1,1701533735604805;
30771;1,5;1,203878949846027;
30772;1,5;1,4807948652613934;
30773;1,5;0,9516169999213289;
30774;1,5;0,7340506313439691;
30775;1,5;0,8098985073227619;
30776;1,5;1,3282043360311837;
30777;1,5;1,136833387921952;
30778;1,5;1,1957175940854483;
30779;1,5;1,43985718517846;
30780;1,5;1,1435170672920612;
30781;1,5;1,0655406838373134;
30782;1,5;1,120548315413271;
30783;1,5;1,277500717049897;
30784;1,5;1,375158702450493;
30785;1,5;1,2046560056865978;
30786;1,5;1,2263458431405896;
30787;1,5;1,058158898499601;
30788;1,5;1,1277189278761062;
30789;1,5;1,2189987714156951;
30790;1,5;1,1974866552181942;
30791;1,5;0,9288629676885697;
30792;1,5;0,9737298234551537;
30793;1,5;1,105774050821212;
30794;1,5;1,1291957802942405;
30795;1,5;1,0794092208674348;
30796;1,5;0,8283481992606778;
30797;1,5;0,8915584517619807;
30798;1,5;1,0679799227476012;
30799;1,5;1,039755067945162;
30800;1,5;1,0500636683740292;
30801;1,5;1,2034420939196084;
30802;1,5;1,0443533748308982;
30803;1,5;1,1716503566871168;
30804;1,5;1,380087349070763;
30805;1,5;1,5262783638622954;
30806;1,5;1,6878685484158729;
30807;1,5;1,8102920584708984;
30808;1,5;1,754105192906173;
30809;1,5;1,347465961227471;
30810;1,5;1,240757770469579;
30811;1,5;1,0813461432285627;
30812;1,5;1,3910407752862206;
30813;1,5;1,4146603876404682;
30814;1,5;1,1444960905382018;
30815;1,5;1,1793974005357484;
30816;1,5;1,141202860996827;
30817;1,5;1,3656864249372436;
30818;1,5;1,2367155927357525;
30819;1,5;1,0913191073650188;
30820;1,5;1,1432043124086666;
30821;1,5;1,0240297163609806;
30822;1,5;1,0971198896707692;
30823;1,5;1,0814624243915374;
30824;1,5;1,2362922322138172;
30825;1,5;1,0417317456522193;
30826;1,5;0,8444802824120251;
30827;1,5;0,8486057355620302;
30828;1,5;1,009314508649156;
30829;1,5;1,305025177407308;
30830;1,5;1,3957059957483866;
30831;1,5;1,308954125278756;
30832;1,5;1,5155965061221939;
30833;1,5;1,2786838345971807;
30834;1,5;1,3150117756169912;
30835;1,5;1,218897722854691;
30836;1,5;1,356580818153284;
30837;1,5;1,1884677311398728;
30838;1,5;0,9896181812149435;
30839;1,5;1,1137540600522444;
30840;1,5;1,0626129255446721;
30841;1,5;0,9944740232951942;
30842;1,5;1,1387315640322546;
30843;1,5;1,0736920358363191;
30844;1,5;1,2488461245360627;
30845;1,5;1,1582801258236997;
30846;1,5;1,0494952814425096;
30847;1,5;1,060752220708572;
30848;1,5;1,214425732988837;
30849;1,5;1,0645407306893864;
30850;1,5;1,117811722056566;
30851;1,5;0,9251288648286781;
30852;1,5;0,9223622132203432;
30853;1,5;1,0960212824465012;
30854;1,5;1,0395702270525817;
30855;1,5;1,258932362586203;
30856;1,5;1,347263556207883;
30857;1,5;1,4666646235651013;
30858;1,5;1,1406221925780513;
30859;1,5;0,9102412415846188;
30860;1,5;0,9187778558102431;
30861;1,5;1,0814575696149973;
30862;1,5;1,0530338212109733;
30863;1,5;1,0028437327430588;
30864;1,5;1,0936995416770439;
30865;1,5;1,1683154337847783;
30866;1,5;1,210514462691894;
30867;1,5;1,2114697867047977;
30868;1,5;1,0850904476347283;
30869;1,5;1,0241067725768003;
30870;1,5;1,1411242632218255;
30871;1,5;1,0940488607588512;
30872;1,5;1,0272815970434752;
30873;1,5;1,1531473526057898;
30874;1,5;1,3747812465802947;
30875;1,5;1,3723844100625264;
30876;1,5;1,3441507649274118;
30877;1,5;1,3616611530910407;
30878;1,5;1,1490629840981594;
30879;1,5;1,1530765449810414;
30880;1,5;1,2504743778873457;
30881;1,5;0,9058620744326298;
30882;1,5;1,0676573779493674;
30883;1,5;1,1363019569150157;
30884;1,5;1,3677070342511528;
30885;1,5;0,8556584233482624;
30886;1,5;0,9382700629205558;
30887;1,5;0,778146345998611;
30888;1,5;0,9984709459552357;
30889;1,5;0,9925856916456108;
30890;1,5;1,039538159684988;
30891;1,5;1,3359628494444231;
30892;1,5;1,2857044604334922;
30893;1,5;1,0379828585225506;
30894;1,5;1,2424214844061934;
30895;1,5;1,089648340346078;
30896;1,5;1,0948440009418348;
30897;1,5;1,190570232798181;
30898;1,5;1,1771427652915258;
30899;1,5;1,2826740880657908;
30900;1,5;1,4424658699122574;
30901;1,5;1,3929469258228158;
30902;1,5;1,3953238399609114;
30903;1,5;1,399445643654669;
30904;1,5;1,4454483575791868;
30905;1,5;1,3338760108304841;
30906;1,5;1,1794540043454051;
30907;1,5;0,81396382505781;
30908;1,5;1,0250015978525773;
30909;1,5;1,0993281949618647;
30910;1,5;1,0582744189759565;
30911;1,5;0,7869574471623678;
30912;1,5;0,7694680169290561;
30913;1,5;0,9684785526166066;
30914;1,5;1,0054212842016912;
30915;1,5;1,065377097859974;
30916;1,5;1,106852686492147;
30917;1,5;1,2653473022459045;
30918;1,5;1,2351669197309514;
30919;1,5;1,3644960694709993;
30920;1,5;1,0861259385987538;
30921;1,5;1,2334202402908216;
30922;1,5;1,302349380697142;
30923;1,5;1,3539927103182368;
30924;1,5;1,0462365691980713;
30925;1,5;1,1899529836286364;
30926;1,5;0,9651523906556416;
30927;1,5;0,7184546484933692;
30928;1,5;0,8484062312295849;
30929;1,5;1,1177081472484374;
30930;1,5;0,9745209949623149;
30931;1,5;1,1131809968037993;
30932;1,5;1,0453014397455975;
30933;1,5;1,0610627867463345;
30934;1,5;1,1266787408513925;
30935;1,5;1,1403294578034584;
30936;1,5;0,9307882276881363;
30937;1,5;1,073285282190173;
30938;1,5;1,2063735739543995;
30939;1,5;1,1531521744866078;
30940;1,5;0,9377604344577386;
30941;1,5;0,8498115468835427;
30942;1,5;0,9438748739873031;
30943;1,5;1,073237635123271;
30944;1,5;1,25522738563749;
30945;1,5;1,3534073990843707;
30946;1,5;0,9907877859869129;
30947;1,5;1,203043518850245;
30948;1,5;1,3078237586034425;
30949;1,5;1,3388868672440633;
30950;1,5;1,4223704032786524;
30951;1,5;1,4373154095189031;
30952;1,5;1,4496878688857064;
30953;1,5;1,2585085163418106;
30954;1,5;1,0562568691801104;
30955;1,5;1,0495468230163736;
30956;1,5;1,0542967550671327;
30957;1,5;1,2056228635992052;
30958;1,5;1,282759285532717;
30959;1,5;1,3185532788903542;
30960;1,5;1,2676654386446373;
30961;1,5;1,3426233184049028;
30962;1,5;1,500797686252619;
30963;1,5;1,3250563434423517;
30964;1,5;1,1898306857654428;
30965;1,5;1,267058576614157;
30966;1,5;1,2509760156089837;
30967;1,5;1,3139834403197495;
30968;1,5;1,4255170559238877;
30969;1,5;1,2114064617709441;
30970;1,5;1,0276860414114144;
30971;1,5;0,9465168923493439;
30972;1,5;0,861699439737039;
30973;1,5;1,104099356916618;
30974;1,5;0,925942625707883;
30975;1,5;1,0188223043286757;
30976;1,5;1,1465046315115721;
30977;1,5;1,2680590335584965;
30978;1,5;0,9842143243495529;
30979;1,5;0,8951663682208023;
30980;1,5;0,9765910600374352;
30981;1,5;0,9333659595300321;
30982;1,5;0,943433712472243;
30983;1,5;0,9730346471878004;
30984;1,5;0,8732366567386513;
30985;1,5;0,8782425801217947;
30986;1,5;0,9871234951712878;
30987;1,5;1,0678860188848647;
30988;1,5;1,3189628652191252;
30989;1,5;1,1536063433981028;
30990;1,5;1,279798685300672;
30991;1,5;1,3524604723266136;
30992;1,5;1,2384922813291739;
30993;1,5;1,3223764259828537;
30994;1,5;0,994565957468443;
30995;1,5;0,8088662810619873;
30996;1,5;0,9423779391154149;
30997;1,5;0,754889290158986;
30998;1,5;0,8947745804640711;
30999;1,5;1,1920034463009845;
31000;1,5;1,2695344130370387;
31001;1,5;1,249606768061016;
31002;1,5;1,055270895653987;
31003;1,5;1,0884755364233165;
31004;1,5;1,2901595420678644;
31005;1,5;1,4500065942693225;
31006;1,5;1,4903222559660187;
31007;1,5;1,43038787088015;
31008;1,5;1,339130808590526;
31009;1,5;1,098354692313614;
31010;1,5;1,2188140920135127;
31011;1,5;1,1860858670209886;
31012;1,5;1,0532372921596953;
31013;1,5;1,0697826868663667;
31014;1,5;1,0247357591919708;
31015;1,5;1,1566257390201917;
31016;1,5;1,1260129507633072;
31017;1,5;1,264586046631344;
31018;1,5;0,8996542360662002;
31019;1,5;0,9213792811761714;
31020;1,5;1,1405067479907671;
31021;1,5;1,1371263038446515;
31022;1,5;1,0976308527865553;
31023;1,5;0,9739442354717917;
31024;1,5;1,0743214235283287;
31025;1,5;0,7627415069841817;
31026;1,5;0,9706698434314214;
31027;1,5;0,9836686383396674;
31028;1,5;1,3683711789085133;
31029;1,5;1,3165153087378831;
31030;1,5;1,6665981837719281;
31031;1,5;1,3210554668322156;
31032;1,5;1,387122292138165;
31033;1,5;1,0801439686885432;
31034;1,5;1,2366973513386204;
31035;1,5;1,4032524962116928;
31036;1,5;1,390312246950626;
31037;1,5;1,4517544980508987;
31038;1,5;1,4163787684796485;
31039;1,5;1,381081340443205;
31040;1,5;1,3375656010635928;
31041;1,5;1,312410272934234;
31042;1,5;1,3283397663613665;
31043;1,5;1,299484007556622;
31044;1,5;1,568286897322883;
31045;1,5;1,327607537459184;
31046;1,5;1,1309044628794738;
31047;1,5;1,1070271901669517;
31048;1,5;1,3576072743463194;
31049;1,5;1,0472290367927093;
31050;1,5;1,2859476109539254;
31051;1,5;1,397604924530737;
31052;1,5;1,3834337708862978;
31053;1,5;1,1439388122124259;
31054;1,5;1,2842180429174623;
31055;1,5;1,1149225146398476;
31056;1,5;1,0908385276247126;
31057;1,5;1,3702374399269692;
31058;1,5;1,2570830664752977;
31059;1,5;1,1046344192199227;
31060;1,5;0,948094564862887;
31061;1,5;0,9321620619374958;
